gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2225753405	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS685691725	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	Río Tarcoles--Boat Tour	Puntarenas		6	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.779773	-84.626343							2018-12-12T00:00:00Z	12	12	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS685691725				CC0_1_0		obsr208450			2019-03-31T19:19:09.006Z		COORDINATE_ROUNDED
2225731397	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS674424870	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	23, Espíritu Santo, Puntarenas Province, CR (9,924, -84,715), Playa Caldera	Puntarenas		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.924127	-84.714718							2018-11-08T00:00:00Z	8	11	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS674424870				CC0_1_0		obsr996223			2019-03-31T19:19:03.762Z		COORDINATE_ROUNDED
2225700135	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS674381649	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	Calle de Llanta Picante, Provincia de Puntarenas, CR (8,561, -83,336)	Puntarenas		6	e2e717bf-551a-4917-bdc9-4fa0f342c530	8.560572	-83.336319							2018-11-08T00:00:00Z	8	11	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS674381649				CC0_1_0		obsr914791			2019-03-31T19:18:57.507Z		COORDINATE_ROUNDED
2225697472	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS674376799	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	Saladero Ecolodge	Puntarenas		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	8.698601	-83.330827							2018-11-08T00:00:00Z	8	11	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS674376799				CC0_1_0		obsr946947			2019-03-31T19:18:57.628Z		COORDINATE_ROUNDED
2225682344	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS685615380	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	Drake Bay--La Paloma Lodge	Puntarenas		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	8.695481	-83.676974							2018-12-07T00:00:00Z	7	12	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS685615380				CC0_1_0		obsr1050912			2019-03-31T19:18:55.141Z		COORDINATE_ROUNDED
2225646730	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS674215383	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	PN Manuel Antonio--Mangroves	Puntarenas		3	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.388125	-84.146473							2018-08-22T00:00:00Z	22	8	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS674215383				CC0_1_0		obsr734789			2019-03-31T19:18:48.986Z		COORDINATE_ROUNDED
2225621024	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS685562992	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	Selva color CR-Puntarenas-Garabito (9.7209,-84.6215)	Puntarenas		6	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.720924	-84.621517							2018-12-03T00:00:00Z	3	12	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS685562992				CC0_1_0		obsr290167			2019-03-31T19:18:10.072Z		
2225552464	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS685418688	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	PN Manuel Antonio	Puntarenas		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.384528	-84.143062							2018-04-04T00:00:00Z	4	4	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS685418688				CC0_1_0		obsr186062			2019-03-31T19:18:05.379Z		COORDINATE_ROUNDED
2225545378	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_CAMERICA:OBS674172143	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	245, Golfito CR-Puntarenas (8,6889,-83,4760)	Puntarenas		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	8.688865	-83.476004							2018-11-07T00:00:00Z	7	11	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD_CAMERICA	OBS674172143				CC0_1_0		obsr920772			2019-03-31T19:18:04.673Z		
2225505821	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS685321372	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	Quebrada la Pizota - (8.527, -83.411)	Puntarenas		4	e2e717bf-551a-4917-bdc9-4fa0f342c530	8.527352	-83.411457							2018-12-12T00:00:00Z	12	12	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS685321372				CC0_1_0		obsr668047			2019-03-31T19:17:57.359Z		COORDINATE_ROUNDED
2225453163	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS685242689	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	Puerto Jimenez--Laguna Santi	Puntarenas		3	e2e717bf-551a-4917-bdc9-4fa0f342c530	8.50856	-83.308901							2018-12-12T00:00:00Z	12	12	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS685242689				CC0_1_0		obsr1138968			2019-03-31T19:17:48.230Z		COORDINATE_ROUNDED
2225439712	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS689809433	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	PN Manuel Antonio	Puntarenas		4	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.384528	-84.143062							2018-12-26T00:00:00Z	26	12	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS689809433				CC0_1_0		obsr1166488			2019-03-31T19:17:46.940Z		COORDINATE_ROUNDED
2225430542	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_MO:OBS685216877	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	PN Manuel Antonio	Puntarenas		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.384528	-84.143062							2018-12-12T00:00:00Z	12	12	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD_MO	OBS685216877				CC0_1_0		obsr398899			2019-03-31T19:17:45.720Z		COORDINATE_ROUNDED
2225396013	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS685148802	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	CR-Puntarenas-Quepos (9.4268,-84.1649)	Puntarenas		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.426785	-84.164882							2018-12-12T00:00:00Z	12	12	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS685148802				CC0_1_0		obsr962956			2019-03-31T19:17:41.808Z		
2225374746	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS673959691	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	PN Corcovado--San Pedrillo	Puntarenas		4	e2e717bf-551a-4917-bdc9-4fa0f342c530	8.62076	-83.734875							2018-11-06T00:00:00Z	6	11	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS673959691				CC0_1_0		obsr423008			2019-03-31T19:17:39.383Z		COORDINATE_ROUNDED
2225349810	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS673915723	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	Cerro Lodge	Puntarenas		15	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.808	-84.611							2018-11-06T00:00:00Z	6	11	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS673915723				CC0_1_0		obsr222247			2019-03-31T19:17:36.253Z		
2225343582	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_MO:OBS685076047	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	739, San Ramon CR-Alajuela (10.3097,-84.5292)	Alajuela		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	10.309659	-84.529248							2018-12-06T00:00:00Z	6	12	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD_MO	OBS685076047				CC0_1_0		obsr1203595			2019-03-31T19:17:35.670Z		
2225323230	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS689610269	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	(8.4026,-83.3046)	Puntarenas		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	8.402624	-83.304561							2018-12-23T00:00:00Z	23	12	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS689610269				CC0_1_0		obsr145250			2019-03-31T19:17:34.873Z		
2225319002	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS685023390	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	CR-Puntarenas-Quepos (9.4265,-84.1648)	Puntarenas		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.426545	-84.164827							2018-12-11T00:00:00Z	11	12	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS685023390				CC0_1_0		obsr962956			2019-03-31T19:17:33.389Z		
2225314100	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS689609932	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	Playa Matapalo	Puntarenas		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	8.386677	-83.278265							2018-12-21T00:00:00Z	21	12	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS689609932				CC0_1_0		obsr145250			2019-03-31T19:17:33.034Z		
2225309525	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS689610328	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	Matapalo—Surfside Bungalows	Puntarenas		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	8.387538	-83.281619							2018-12-23T00:00:00Z	23	12	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS689610328				CC0_1_0		obsr145250			2019-03-31T19:17:31.870Z		
2225277339	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS684954417	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	PN Carara--Puente Río  Tárcoles	Puntarenas		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.800148	-84.605589							2018-12-09T00:00:00Z	9	12	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS684954417				CC0_1_0		obsr348030			2019-03-31T19:17:28.544Z		COORDINATE_ROUNDED
2225244441	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS689505893	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	Caraca	Puntarenas		6	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.777396	-84.605637							2018-12-25T00:00:00Z	25	12	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS689505893				CC0_1_0		obsr634583			2019-03-31T19:17:22.752Z		COORDINATE_ROUNDED
2225219855	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS673787935	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	Río Tarcoles--Boat Tour	Puntarenas		10	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.779773	-84.626343							2018-11-05T00:00:00Z	5	11	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS673787935				CC0_1_0		obsr222247			2019-03-31T19:17:19.946Z		COORDINATE_ROUNDED
2225135596	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS673634885	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	(9.8461,-84.6055) Guacalillo Road	Puntarenas		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.846079	-84.605482							2018-11-04T00:00:00Z	4	11	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS673634885				CC0_1_0		obsr726801			2019-03-31T19:17:10.749Z		
2225134208	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS673633718	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	(9.8461,-84.6055) Guacalillo Road	Puntarenas		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.846079	-84.605482							2018-11-04T00:00:00Z	4	11	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS673633718				CC0_1_0		obsr276530			2019-03-31T19:17:10.778Z		
2225062688	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS684602257	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	Camino Alto Limon, San José, CR (9,7, -84,349)	San José		4	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.699933	-84.348932							2018-12-01T00:00:00Z	1	12	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS684602257				CC0_1_0		obsr561920			2019-03-31T19:16:47.134Z		COORDINATE_ROUNDED
2224952220	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS684479580	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	Hacienda Baru	Puntarenas		4	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.271514	-83.880744							2018-12-09T00:00:00Z	9	12	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS684479580				CC0_1_0		obsr825146			2019-03-31T19:09:33.061Z		COORDINATE_ROUNDED
2224922447	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS684431934	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	Río Tarcoles--Boat Tour	Puntarenas		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.779773	-84.626343							2018-12-08T00:00:00Z	8	12	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS684431934				CC0_1_0		obsr1202032			2019-03-31T19:09:20.461Z		COORDINATE_ROUNDED
2224922300	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS673386935	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	Route 34 between Jaco and Quebrada Ganado	Puntarenas		6	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.678484	-84.645871							2018-10-17T00:00:00Z	17	10	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS673386935				CC0_1_0		obsr766275			2019-03-31T19:09:20.871Z		COORDINATE_ROUNDED
2224900338	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_CAMERICA:OBS689015208	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	Macaw Lodge	San José		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.728385	-84.518613							2018-11-19T00:00:00Z	19	11	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD_CAMERICA	OBS689015208				CC0_1_0		obsr291687			2019-03-31T19:13:14.927Z		COORDINATE_ROUNDED
2224897570	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS684451978	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	Si Como No Hotel	Puntarenas		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.403884	-84.155477							2018-12-07T00:00:00Z	7	12	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS684451978				CC0_1_0		obsr397400			2019-03-31T19:09:34.805Z		COORDINATE_ROUNDED
2224883350	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS684311860	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	Costa Rica Nature Pavilion	Heredia		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	10.41326	-84.127357							2018-12-05T00:00:00Z	5	12	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS684311860				CC0_1_0		obsr1198908			2019-03-31T19:09:22.994Z		COORDINATE_ROUNDED
2224820251	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS684228505	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	Drake Bay--La Paloma Lodge	Puntarenas		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	8.695481	-83.676974							2018-12-09T00:00:00Z	9	12	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS684228505				CC0_1_0		obsr527619			2019-03-31T19:08:58.179Z		COORDINATE_ROUNDED
2224811245	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS673202417	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	Hacienda Baru	Puntarenas		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.271514	-83.880744							2018-11-02T00:00:00Z	2	11	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS673202417				CC0_1_0		obsr1014233			2019-03-31T19:08:53.787Z		COORDINATE_ROUNDED
2224803188	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS684200886	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	CR-Guanacaste-Nandayure (9,8587,-85,4014)	Guanacaste		8	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.858696	-85.401443							2018-12-09T00:00:00Z	9	12	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS684200886				CC0_1_0		obsr796898			2019-03-31T19:08:52.619Z		
2224792210	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS684196667	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	Villa Lapas	Puntarenas		11	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.756832	-84.611988							2018-12-09T00:00:00Z	9	12	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS684196667				CC0_1_0		obsr89159			2019-03-31T19:08:45.625Z		COORDINATE_ROUNDED
2224779333	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS684107394	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	Osa Biodiversity Center (Piro Biological Station)	Puntarenas		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	8.4037	-83.33664							2018-12-08T00:00:00Z	8	12	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS684107394				CC0_1_0		obsr672169			2019-03-31T19:08:39.362Z		
2224755085	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS684088661	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	PN Palo Verde--El Colmenar	Guanacaste		4	e2e717bf-551a-4917-bdc9-4fa0f342c530	10.358911	-85.367331							2018-12-08T00:00:00Z	8	12	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS684088661				CC0_1_0		obsr102894			2019-03-31T19:08:50.686Z		COORDINATE_ROUNDED
2224752982	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS684072239	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	Carara National Park, Garabito CR-Puntarenas (9.7810,-84.6064)	Puntarenas		4	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.781004	-84.606402							2018-12-08T00:00:00Z	8	12	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS684072239				CC0_1_0		obsr915266			2019-03-31T19:08:19.808Z		
2224742871	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS684127903	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	PN Carara--Sendero Quebrada Bonita	Puntarenas		6	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.773348	-84.604254							2018-11-19T00:00:00Z	19	11	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS684127903				CC0_1_0		obsr844489			2019-03-31T19:08:05.610Z		COORDINATE_ROUNDED
2224739102	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS684106246	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	PN Corcovado--Sector Sirena	Puntarenas		4	e2e717bf-551a-4917-bdc9-4fa0f342c530	8.48025	-83.589339							2018-12-05T00:00:00Z	5	12	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS684106246				CC0_1_0		obsr630572			2019-03-31T19:08:03.653Z		COORDINATE_ROUNDED
2224721759	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_CAMERICA:OBS673093723	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	Turubari Park	San José		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.882445	-84.506793							2018-10-20T00:00:00Z	20	10	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD_CAMERICA	OBS673093723				CC0_1_0		obsr1000235			2019-03-31T19:08:21.280Z		COORDINATE_ROUNDED
2224717099	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS684072117	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	Punta Leona Resort	Puntarenas		5	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.702843	-84.661007							2018-12-08T00:00:00Z	8	12	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS684072117				CC0_1_0		obsr132595			2019-03-31T19:07:54.720Z		COORDINATE_ROUNDED
2224677170	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS688627965	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	PN Corcovado--San Pedrillo	Puntarenas		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	8.62076	-83.734875							2018-02-18T00:00:00Z	18	2	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS688627965				CC0_1_0		obsr408921			2019-03-31T19:07:46.757Z		COORDINATE_ROUNDED
2224657525	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS688569623	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara macao		SPECIES	Ara macao (Linnaeus, 1758)	Ara macao		CR	Road below Cerro Lodge	Puntarenas		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	9.797792	-84.618201							2018-12-22T00:00:00Z	22	12	2018	5959227	5959227	HUMAN_OBSERVATION	CLO	EBIRD	OBS688569623				CC0_1_0		obsr629596			2019-03-31T19:07:42.738Z		COORDINATE_ROUNDED
